matchPeriod,minute,eventName,TeamName
2H,88.83007298333334,Goal,Guingamp
2H,88.8737784,Goal,Rennes
2H,92.66769821666666,Yellow_Card,Guingamp
1H,2.729426316666667,Goal,Troyes
1H,2.7670864333333336,Goal,Lille
1H,11.604187616666668,Goal,Lille
1H,11.641147833333333,Goal,Troyes
2H,49.288476233333334,Yellow_Card,Troyes
2H,65.31539456666667,Yellow_Card,Lille
2H,68.38498061666667,Yellow_Card,Troyes
2H,73.70472434999999,Goal,Lille
2H,73.78000789999999,Goal,Troyes
2H,90.61817155,Red_Card,Lille
2H,92.06308743333334,Goal,Troyes
2H,92.08431383333334,Goal,Lille
1H,10.866188916666665,Goal,Olympique Lyonnais
1H,10.877184633333334,Goal,Monaco
1H,16.990218533333334,Goal,Monaco
1H,17.01632505,Goal,Olympique Lyonnais
1H,22.31701115,Goal,Olympique Lyonnais
1H,22.35831765,Goal,Monaco
1H,33.637978233333335,Goal,Monaco
1H,33.662444916666665,Goal,Olympique Lyonnais
1H,44.92938256666666,Yellow_Card,Olympique Lyonnais
2H,47.598601300000006,Yellow_Card,Olympique Lyonnais
2H,51.559962733333336,Yellow_Card,Olympique Lyonnais
2H,54.07198761666667,Yellow_Card,Monaco
2H,67.58409496666667,Yellow_Card,Olympique Lyonnais
2H,94.78609468333335,Goal,Olympique Lyonnais
2H,94.83144659999999,Goal,Monaco
1H,32.35146976666667,Yellow_Card,Nice
2H,54.286712666666666,Goal,Montpellier
2H,54.331075250000005,Goal,Nice
2H,60.83380268333334,Yellow_Card,Montpellier
2H,73.49608595,Goal,Montpellier
2H,73.5494441,Goal,Nice
2H,75.1944479,Yellow_Card,Montpellier
2H,86.4598929,Yellow_Card,Montpellier
1H,20.002576916666666,Goal,Metz
1H,20.036311283333337,Goal,Saint-\u00c9tienne
1H,20.90973865,Yellow_Card,Metz
1H,45.32772035,Yellow_Card,Saint-\u00c9tienne
2H,73.24878223333333,Goal,Saint-\u00c9tienne
2H,73.31078436666667,Goal,Metz
2H,84.63913786666667,Goal,Metz
2H,91.08290488333333,Yellow_Card,Saint-\u00c9tienne
2H,94.16834105,Goal,Saint-\u00c9tienne
2H,94.20679766666667,Goal,Metz
1H,4.8925973,Goal,Olympique Marseille
1H,4.930678883333333,Goal,Strasbourg
1H,29.24852465,Yellow_Card,Strasbourg
1H,30.871349533333333,Goal,Strasbourg
1H,30.89036895,Goal,Olympique Marseille
2H,47.364605,Goal,Strasbourg
2H,59.858003716666666,Goal,Strasbourg
2H,59.89278543333333,Goal,Olympique Marseille
2H,61.15134581666667,Yellow_Card,Olympique Marseille
2H,65.49612785,Yellow_Card,Olympique Marseille
2H,66.45545014999999,Yellow_Card,Strasbourg
2H,73.87515013333334,Goal,Strasbourg
2H,73.91603188333333,Goal,Olympique Marseille
2H,87.17793796666666,Goal,Olympique Marseille
2H,87.2065152,Goal,Strasbourg
2H,87.79594611666667,Yellow_Card,Olympique Marseille
2H,88.03296655,Yellow_Card,Strasbourg
1H,20.984563716666667,Yellow_Card,Amiens SC
1H,39.61174043333333,Goal,Toulouse
1H,39.635892199999994,Goal,Amiens SC
1H,44.17149185,Yellow_Card,Amiens SC
2H,66.40093228333333,Yellow_Card,Amiens SC
2H,86.21563726666668,Yellow_Card,Amiens SC
2H,87.75106348333334,Yellow_Card,Toulouse
1H,30.9446017,Yellow_Card,Amiens SC
1H,36.3647242,Yellow_Card,Bordeaux
2H,63.89322925,Goal,Amiens SC
2H,63.934299849999995,Goal,Bordeaux
2H,72.80758689999999,Yellow_Card,Amiens SC
2H,86.35710725000001,Yellow_Card,Amiens SC
1H,19.305888633333332,Yellow_Card,Toulouse
1H,37.764832250000005,Goal,Toulouse
1H,37.78256223333334,Goal,Angers
2H,59.89693318333333,Yellow_Card,Toulouse
2H,67.36957256666666,Yellow_Card,Toulouse
2H,68.9176902,Yellow_Card,Angers
2H,73.49752485,Yellow_Card,Angers
2H,90.85756836666667,Yellow_Card,Toulouse
1H,15.473938533333333,Goal,Olympique Marseille
1H,15.499400400000003,Goal,PSG
1H,32.750358399999996,Goal,PSG
1H,32.78412345,Goal,Olympique Marseille
1H,44.63377388333333,Yellow_Card,Olympique Marseille
2H,51.280970733333334,Yellow_Card,Olympique Marseille
2H,53.25145545,Yellow_Card,PSG
2H,77.9449087,Goal,Olympique Marseille
2H,77.98153895,Goal,PSG
2H,84.39803348333334,Yellow_Card,PSG
2H,86.16050050000001,Yellow_Card,Olympique Marseille
2H,90.03604408333334,Yellow_Card,Olympique Marseille
2H,92.12888135,Goal,PSG
2H,92.17283978333333,Goal,Olympique Marseille
1H,9.3953114,Goal,Dijon
1H,9.424446066666667,Goal,Metz
1H,39.09618063333333,Yellow_Card,Dijon
1H,44.52951825,Goal,Metz
1H,44.5586767,Goal,Dijon
2H,49.014236933333336,Goal,Dijon
2H,49.05528508333333,Goal,Metz
2H,55.61325206666667,Yellow_Card,Metz
2H,69.00982125,Red_Card,Metz
2H,84.14379536666667,Yellow_Card,Dijon
1H,20.838826733333335,Goal,Monaco
1H,20.89609408333333,Goal,Caen
2H,48.9696083,Yellow_Card,Caen
2H,58.920788900000005,Goal,Monaco
2H,58.9668442,Goal,Caen
2H,61.42539621666667,Yellow_Card,Caen
2H,62.39014668333333,Yellow_Card,Monaco
2H,66.90632163333333,Yellow_Card,Monaco
2H,84.68992093333333,Yellow_Card,Monaco
1H,8.719914816666666,Goal,Nantes
1H,8.76678205,Goal,Guingamp
1H,25.370902166666667,Yellow_Card,Guingamp
1H,42.79025861666666,Yellow_Card,Nantes
2H,48.46075233333333,Yellow_Card,Nantes
2H,69.40170549999999,Goal,Guingamp
2H,69.41817295000001,Goal,Nantes
2H,70.83219489999999,Yellow_Card,Nantes
2H,85.62990226666668,Goal,Nantes
2H,85.6586165,Goal,Guingamp
1H,22.536899633333334,Goal,Strasbourg
1H,22.61744463333333,Goal,Nice
2H,48.801649233333336,Goal,Strasbourg
2H,48.847434750000005,Goal,Nice
2H,51.732946999999996,Red_Card,Strasbourg
2H,53.63954161666666,Goal,Nice
2H,53.662459633333334,Goal,Strasbourg
2H,57.25673136666667,Yellow_Card,Strasbourg
1H,5.958469516666666,Goal,Rennes
1H,5.983876916666666,Goal,Lille
1H,19.23153146666667,Yellow_Card,Lille
1H,37.20758911666667,Yellow_Card,Lille
2H,76.95306936666665,Yellow_Card,Rennes
2H,84.48756468333332,Red_Card,Lille
1H,20.536514466666667,Goal,Montpellier
1H,20.57440845,Goal,Saint-\u00c9tienne
2H,53.04406783333333,Yellow_Card,Montpellier
2H,66.97625896666666,Yellow_Card,Montpellier
2H,72.8953223,Yellow_Card,Saint-\u00c9tienne
2H,83.27130143333333,Yellow_Card,Saint-\u00c9tienne
2H,89.94262083333334,Yellow_Card,Montpellier
1H,14.69010685,Yellow_Card,Olympique Lyonnais
1H,17.6745799,Yellow_Card,Troyes
1H,20.601264166666667,Goal,Olympique Lyonnais
1H,20.626130566666667,Goal,Troyes
1H,32.602791616666664,Yellow_Card,Olympique Lyonnais
2H,48.43339771666667,Goal,Olympique Lyonnais
2H,48.45795183333333,Goal,Troyes
2H,58.36312196666667,Yellow_Card,Troyes
2H,64.83236701666667,Goal,Olympique Lyonnais
2H,64.85742901666667,Goal,Troyes
2H,68.14937788333333,Red_Card,Troyes
2H,69.41156993333334,Goal,Olympique Lyonnais
2H,69.43385606666668,Goal,Troyes
2H,89.79485573333332,Goal,Olympique Lyonnais
2H,89.82741665,Goal,Troyes
2H,56.52569414999999,Goal,Monaco
2H,56.56322291666667,Goal,Bordeaux
2H,64.7720127,Goal,Monaco
2H,64.80334733333333,Goal,Bordeaux
2H,66.18664195,Yellow_Card,Bordeaux
2H,85.65684376666667,Yellow_Card,Bordeaux
1H,25.1884896,Yellow_Card,Troyes
1H,29.35650671666667,Goal,Caen
1H,29.388303333333333,Goal,Troyes
1H,36.08180361666667,Yellow_Card,Caen
2H,50.92845921666667,Yellow_Card,Troyes
2H,69.20148093333334,Yellow_Card,Troyes
1H,20.01349515,Goal,Dijon
1H,20.046015783333335,Goal,Nantes
2H,59.081656100000004,Yellow_Card,Dijon
2H,64.38694401666666,Yellow_Card,Dijon
2H,70.45764265,Yellow_Card,Nantes
2H,85.65371088333333,Yellow_Card,Nantes
2H,89.97409023333333,Yellow_Card,Dijon
1H,4.221874583333332,Yellow_Card,Amiens SC
1H,15.522594016666668,Yellow_Card,Amiens SC
1H,21.599434499999997,Goal,Amiens SC
1H,21.61381365,Goal,Guingamp
1H,30.34370933333333,Yellow_Card,Amiens SC
1H,43.8677056,Goal,Guingamp
1H,43.902268033333335,Goal,Amiens SC
2H,77.83100306666667,Yellow_Card,Guingamp
2H,84.09280273333334,Yellow_Card,Amiens SC
1H,5.044525616666665,Goal,Olympique Marseille
1H,5.065143783333334,Goal,Lille
1H,9.705999366666667,Yellow_Card,Olympique Marseille
1H,43.83877815,Yellow_Card,Olympique Marseille
2H,50.571234016666665,Yellow_Card,Olympique Marseille
2H,68.94719816666668,Yellow_Card,Lille
2H,84.00388625000001,Yellow_Card,Lille
1H,5.309837733333334,Goal,Olympique Lyonnais
1H,5.364934833333333,Goal,Metz
1H,19.523599166666667,Goal,Olympique Lyonnais
1H,19.5678739,Goal,Metz
1H,41.1900715,Yellow_Card,Metz
2H,47.31266106666667,Yellow_Card,Metz
2H,60.90376253333333,Yellow_Card,Metz
1H,3.391793716666667,Yellow_Card,Montpellier
1H,24.048012916666668,Yellow_Card,Rennes
2H,54.17794041666667,Yellow_Card,Montpellier
2H,58.249816583333335,Goal,Rennes
2H,58.30036733333333,Goal,Montpellier
2H,60.48424505,Yellow_Card,Montpellier
2H,65.1511768,Yellow_Card,Rennes
2H,94.89425358333332,Yellow_Card,Montpellier
1H,2.2580910333333333,Goal,PSG
1H,2.2895013833333335,Goal,Nice
1H,30.405725500000003,Goal,PSG
1H,30.44629571666667,Goal,Nice
2H,51.89195136666666,Goal,Nice
1H,6.8533988500000005,Yellow_Card,Angers
1H,27.315955416666668,Goal,Strasbourg
1H,27.34758486666667,Goal,Angers
1H,32.56583643333333,Yellow_Card,Angers
2H,54.68929176666666,Yellow_Card,Strasbourg
2H,63.13641043333334,Yellow_Card,Strasbourg
2H,67.55604675,Goal,Angers
2H,67.57301381666666,Goal,Strasbourg
2H,74.59073975,Goal,Angers
2H,74.61836100000001,Goal,Strasbourg
2H,76.55447085,Goal,Strasbourg
2H,76.60199421666667,Goal,Angers
2H,88.688218,Yellow_Card,Strasbourg
1H,33.18462881666667,Yellow_Card,Saint-\u00c9tienne
1H,45.502480750000004,Yellow_Card,Toulouse
2H,65.01592546666667,Yellow_Card,Saint-\u00c9tienne
2H,73.61922796666666,Yellow_Card,Saint-\u00c9tienne
2H,78.35115383333334,Yellow_Card,Toulouse
1H,4.495347499999999,Goal,PSG
1H,4.532359766666667,Goal,Angers
1H,13.803714566666667,Goal,PSG
1H,13.84554515,Goal,Angers
1H,29.650163916666667,Goal,PSG
1H,29.684117933333333,Goal,Angers
1H,40.37008445,Yellow_Card,Angers
2H,59.89132705,Goal,PSG
2H,59.92688998333333,Goal,Angers
2H,74.36586811666666,Yellow_Card,PSG
2H,79.65404415,Yellow_Card,PSG
2H,83.42316729999999,Goal,PSG
2H,83.46807041666666,Goal,Angers
2H,90.14718976666666,Yellow_Card,PSG
1H,42.45884161666667,Goal,Olympique Marseille
1H,42.49140961666667,Goal,Caen
2H,46.74984185,Goal,Olympique Marseille
2H,46.76564065,Goal,Caen
2H,51.9059228,Goal,Olympique Marseille
2H,51.925066466666664,Goal,Caen
2H,75.06056305,Goal,Olympique Marseille
2H,75.08450008333332,Goal,Caen
2H,80.4847619,Goal,Olympique Marseille
2H,80.5005062,Goal,Caen
1H,32.11310018333334,Yellow_Card,Metz
1H,34.109734116666665,Yellow_Card,Lille
1H,36.02138838333334,Yellow_Card,Metz
1H,41.92313093333333,Yellow_Card,Lille
1H,46.08228403333333,Goal,Lille
1H,46.097580900000004,Goal,Metz
2H,66.61550416666667,Goal,Lille
2H,66.63589308333333,Goal,Metz
2H,85.4119974,Yellow_Card,Metz
2H,86.16964973333333,Goal,Lille
2H,86.20294368333333,Goal,Metz
1H,9.11243275,Goal,Monaco
1H,9.1490085,Goal,Guingamp
1H,26.1797236,Goal,Monaco
1H,26.221441183333333,Goal,Guingamp
1H,33.43773781666666,Yellow_Card,Guingamp
1H,35.77032376666667,Goal,Monaco
1H,35.80874946666667,Goal,Guingamp
1H,45.80669628333333,Goal,Monaco
1H,45.84128495,Goal,Guingamp
2H,69.54925536666667,Yellow_Card,Monaco
2H,74.95186964999999,Goal,Monaco
2H,74.98884906666667,Goal,Guingamp
2H,77.31465211666668,Goal,Monaco
2H,77.3413873,Goal,Guingamp
2H,69.28775225,Yellow_Card,Montpellier
2H,81.3570114,Goal,Montpellier
2H,81.38760743333333,Goal,Amiens SC
2H,83.73742826666667,Yellow_Card,Amiens SC
2H,87.55974431666667,Goal,Amiens SC
2H,87.60794728333335,Goal,Montpellier
2H,89.18946511666667,Yellow_Card,Montpellier
1H,3.4129041666666664,Yellow_Card,Toulouse
1H,15.571954833333333,Goal,Nantes
1H,15.637181533333335,Goal,Toulouse
1H,30.709839933333335,Yellow_Card,Toulouse
1H,39.613626266666664,Yellow_Card,Nantes
2H,54.27280361666667,Yellow_Card,Toulouse
2H,56.109401033333334,Yellow_Card,Nantes
2H,57.52256413333333,Yellow_Card,Toulouse
2H,59.21886011666666,Goal,Toulouse
2H,59.24917371666666,Goal,Nantes
2H,66.8150481,Goal,Nantes
2H,66.86743708333333,Goal,Toulouse
1H,39.09613351666667,Goal,Nice
1H,39.125460933333336,Goal,Dijon
2H,46.32976915,Yellow_Card,Nice
2H,65.49645881666667,Yellow_Card,Dijon
2H,88.30619135,Red_Card,Nice
1H,11.037886033333333,Goal,Bordeaux
1H,40.751668933333335,Yellow_Card,Bordeaux
1H,42.90991721666667,Yellow_Card,Rennes
2H,46.395840150000005,Yellow_Card,Bordeaux
2H,67.06785233333333,Yellow_Card,Bordeaux
2H,68.92206748333334,Yellow_Card,Bordeaux
2H,79.08151838333333,Yellow_Card,Rennes
2H,89.78160698333332,Yellow_Card,Bordeaux
1H,9.90851465,Goal,Olympique Lyonnais
1H,9.961232816666667,Goal,Saint-\u00c9tienne
1H,24.989424583333335,Goal,Olympique Lyonnais
1H,25.03048438333333,Goal,Saint-\u00c9tienne
2H,46.53110911666667,Red_Card,Saint-\u00c9tienne
2H,52.673112849999995,Yellow_Card,Olympique Lyonnais
2H,57.32387773333333,Goal,Olympique Lyonnais
2H,57.347671899999995,Goal,Saint-\u00c9tienne
2H,59.279697366666674,Yellow_Card,Saint-\u00c9tienne
2H,64.27485351666667,Goal,Olympique Lyonnais
2H,64.32502731666666,Goal,Saint-\u00c9tienne
2H,83.93714138333334,Goal,Olympique Lyonnais
2H,83.96142029999999,Goal,Saint-\u00c9tienne
2H,84.61394303333333,Yellow_Card,Olympique Lyonnais
1H,22.79463236666667,Yellow_Card,Troyes
1H,25.3366638,Yellow_Card,Strasbourg
1H,29.346325816666667,Red_Card,Strasbourg
2H,47.159955399999994,Goal,Troyes
2H,47.17808376666667,Goal,Strasbourg
2H,54.46249618333333,Goal,Troyes
2H,54.47276245,Goal,Strasbourg
2H,75.43678496666666,Yellow_Card,Troyes
2H,89.22505388333335,Yellow_Card,Troyes
2H,92.08304673333333,Goal,Troyes
2H,92.1109191,Goal,Strasbourg
1H,1.1923337333333335,Yellow_Card,Amiens SC
1H,20.167798716666667,Yellow_Card,Monaco
1H,30.320637316666666,Goal,Amiens SC
1H,30.371234933333334,Goal,Monaco
2H,66.83430616666666,Goal,Monaco
2H,66.89074665,Goal,Amiens SC
2H,75.30114336666668,Yellow_Card,Monaco
2H,93.34014956666667,Yellow_Card,Monaco
2H,93.44265585,Yellow_Card,Amiens SC
1H,2.3280195999999997,Goal,Bordeaux
1H,2.3763617166666666,Goal,Olympique Marseille
1H,21.045928033333333,Yellow_Card,Bordeaux
1H,44.85500098333333,Yellow_Card,Olympique Marseille
2H,52.87808673333333,Yellow_Card,Olympique Marseille
2H,64.32178718333333,Yellow_Card,Bordeaux
2H,65.63719601666666,Yellow_Card,Bordeaux
2H,72.14046396666666,Yellow_Card,Bordeaux
2H,93.75390978333334,Goal,Olympique Marseille
2H,93.78151145000001,Goal,Bordeaux
1H,23.65822475,Yellow_Card,Caen
1H,39.58086956666667,Goal,Nice
1H,39.603031683333334,Goal,Caen
2H,54.46363663333333,Yellow_Card,Nice
2H,74.56644083333333,Yellow_Card,Nice
2H,77.00835665,Yellow_Card,Nice
2H,81.34749811666667,Yellow_Card,Caen
2H,91.8191443,Goal,Caen
2H,91.86317149999999,Goal,Nice
1H,8.852888616666666,Yellow_Card,Dijon
1H,17.748141283333332,Goal,Troyes
1H,17.779763733333333,Goal,Dijon
1H,28.61763708333333,Goal,Dijon
1H,28.688917716666666,Goal,Troyes
1H,37.40251464999999,Yellow_Card,Troyes
2H,45.33138863333333,Goal,Dijon
2H,45.384575033333334,Goal,Troyes
2H,49.15589116666666,Goal,Dijon
2H,49.20397541666667,Goal,Troyes
1H,9.21670965,Yellow_Card,Guingamp
1H,13.850267516666667,Goal,Guingamp
1H,13.863445066666667,Goal,Angers
1H,16.3439699,Yellow_Card,Angers
1H,22.682413250000003,Goal,Guingamp
1H,25.875366333333332,Yellow_Card,Guingamp
1H,42.374930283333335,Yellow_Card,Guingamp
2H,52.58343483333333,Yellow_Card,Angers
2H,57.7623758,Yellow_Card,Angers
2H,60.587124816666666,Red_Card,Guingamp
2H,87.81426396666667,Yellow_Card,Angers
1H,10.536751016666667,Yellow_Card,Saint-\u00c9tienne
1H,17.879514183333335,Yellow_Card,Saint-\u00c9tienne
1H,19.536078333333332,Goal,Lille
1H,19.572827516666667,Goal,Saint-\u00c9tienne
1H,24.9325427,Yellow_Card,Lille
1H,44.713448050000004,Goal,Saint-\u00c9tienne
1H,44.74416636666667,Goal,Lille
2H,70.92390933333333,Goal,Lille
2H,70.98024996666666,Goal,Saint-\u00c9tienne
2H,74.7915563,Yellow_Card,Saint-\u00c9tienne
2H,80.3791407,Yellow_Card,Lille
2H,88.54688025,Goal,Lille
2H,88.6036402,Goal,Saint-\u00c9tienne
1H,4.755132183333333,Yellow_Card,Montpellier
1H,22.177486116666667,Yellow_Card,Olympique Lyonnais
2H,75.99018263333335,Yellow_Card,Olympique Lyonnais
1H,37.329811766666666,Goal,PSG
1H,37.37654375,Goal,Nantes
1H,41.07925216666667,Goal,PSG
1H,41.13703365,Goal,Nantes
2H,47.65565086666666,Yellow_Card,PSG
2H,48.47880505,Yellow_Card,Nantes
2H,59.63218575,Goal,Nantes
2H,59.66484023333334,Goal,PSG
2H,62.738581716666665,Yellow_Card,Nantes
2H,64.46423125,Yellow_Card,Nantes
2H,65.26534351666666,Goal,PSG
2H,65.30095496666667,Goal,Nantes
2H,73.66523488333334,Yellow_Card,PSG
2H,78.65480551666667,Goal,PSG
2H,78.685116,Goal,Nantes
1H,27.2962344,Goal,Strasbourg
1H,27.327115366666664,Goal,Rennes
2H,60.4896408,Yellow_Card,Strasbourg
2H,62.15105805,Red_Card,Rennes
2H,81.54056931666668,Goal,Strasbourg
2H,81.5689994,Goal,Rennes
2H,87.85896831666668,Goal,Rennes
2H,87.88906796666666,Goal,Strasbourg
1H,15.83399925,Yellow_Card,Metz
1H,20.813555633333333,Red_Card,Metz
1H,38.134614866666666,Yellow_Card,Toulouse
1H,40.72321563333333,Yellow_Card,Metz
2H,50.85863193333333,Yellow_Card,Metz
2H,71.1087283,Yellow_Card,Toulouse
1H,22.899903333333334,Goal,Caen
1H,22.917663533333332,Goal,Bordeaux
1H,44.56378035,Yellow_Card,Bordeaux
2H,61.610797366666674,Yellow_Card,Caen
2H,67.52252631666667,Yellow_Card,Caen
2H,81.6319388,Yellow_Card,Bordeaux
2H,87.14393431666667,Yellow_Card,Bordeaux
1H,6.596486033333334,Yellow_Card,Dijon
1H,15.2789684,Yellow_Card,Toulouse
1H,32.95568885,Yellow_Card,Toulouse
1H,41.41825151666667,Goal,Dijon
1H,41.46775196666667,Goal,Toulouse
2H,46.99638186666667,Yellow_Card,Dijon
2H,56.91299398333333,Goal,Dijon
2H,56.95653721666667,Goal,Toulouse
2H,63.72190783333333,Goal,Dijon
2H,63.75610018333333,Goal,Toulouse
2H,70.59549558333333,Goal,Toulouse
2H,70.65328464999999,Goal,Dijon
2H,78.06483198333333,Yellow_Card,Dijon
1H,28.8563133,Yellow_Card,Guingamp
1H,30.578779283333333,Goal,Olympique Marseille
1H,30.609670016666666,Goal,Guingamp
2H,70.80222495,Yellow_Card,Olympique Marseille
2H,74.68651156666667,Yellow_Card,Olympique Marseille
2H,81.92431781666667,Yellow_Card,Guingamp
1H,28.25642145,Goal,Amiens SC
1H,28.286587833333332,Goal,Metz
2H,65.00829415,Goal,Amiens SC
2H,65.05576808333333,Goal,Metz
2H,71.34354905000001,Yellow_Card,Metz
1H,8.1726214,Yellow_Card,Monaco
1H,18.177304516666666,Goal,PSG
1H,18.207144850000002,Goal,Monaco
1H,24.054870483333332,Yellow_Card,PSG
1H,29.398221933333335,Yellow_Card,Monaco
1H,43.6442416,Yellow_Card,PSG
2H,50.27383403333333,Yellow_Card,Monaco
2H,51.89288955000001,Goal,PSG
2H,51.92320948333334,Goal,Monaco
2H,80.59853571666666,Goal,Monaco
2H,80.63489426666666,Goal,PSG
2H,89.42563563333333,Yellow_Card,PSG
2H,90.92590426666666,Yellow_Card,PSG
1H,4.054752250000001,Goal,Montpellier
1H,4.0966618666666665,Goal,Lille
1H,25.129622166666664,Goal,Montpellier
1H,25.173658666666665,Goal,Lille
1H,30.056398283333333,Goal,Montpellier
1H,30.0906516,Goal,Lille
1H,33.97442503333333,Yellow_Card,Lille
1H,37.769466,Yellow_Card,Montpellier
1H,46.33945406666667,Yellow_Card,Lille
2H,47.52645725,Yellow_Card,Lille
2H,73.41198681666667,Yellow_Card,Lille
2H,73.66171388333333,Yellow_Card,Lille
2H,80.17525028333333,Yellow_Card,Lille
1H,4.89418555,Goal,Olympique Lyonnais
1H,4.933304266666666,Goal,Nice
1H,10.884997733333334,Yellow_Card,Nice
1H,19.072809716666665,Goal,Olympique Lyonnais
1H,19.090926916666668,Goal,Nice
1H,21.09273741666667,Yellow_Card,Olympique Lyonnais
1H,21.62683855,Yellow_Card,Nice
1H,26.285879683333334,Goal,Olympique Lyonnais
1H,26.320176883333332,Goal,Nice
1H,34.4415068,Yellow_Card,Olympique Lyonnais
1H,37.045239466666665,Goal,Olympique Lyonnais
1H,37.092480349999995,Goal,Nice
2H,60.72004511666667,Yellow_Card,Nice
2H,73.18729553333333,Yellow_Card,Nice
2H,78.95168659999999,Goal,Olympique Lyonnais
2H,78.98821158333334,Goal,Nice
2H,85.77742315,Yellow_Card,Olympique Lyonnais
1H,2.3231800833333334,Yellow_Card,Rennes
1H,30.58289655,Yellow_Card,Nantes
1H,39.582425083333334,Yellow_Card,Nantes
2H,50.47883063333334,Goal,Rennes
2H,50.506994883333334,Goal,Nantes
2H,50.547367916666666,Yellow_Card,Nantes
2H,58.69956331666666,Yellow_Card,Nantes
2H,66.32275993333333,Yellow_Card,Rennes
2H,72.80171871666667,Goal,Nantes
2H,72.8381385,Goal,Rennes
2H,81.31364915,Yellow_Card,Nantes
2H,87.45897591666667,Goal,Rennes
2H,87.48540546666666,Goal,Nantes
2H,93.65503165,Yellow_Card,Rennes
1H,9.297945033333333,Yellow_Card,Saint-\u00c9tienne
1H,31.479264233333332,Yellow_Card,Strasbourg
1H,40.89165943333333,Goal,Saint-\u00c9tienne
1H,40.909342333333335,Goal,Strasbourg
1H,42.70456806666667,Yellow_Card,Saint-\u00c9tienne
1H,43.987507683333334,Goal,Strasbourg
1H,44.023848150000006,Goal,Saint-\u00c9tienne
2H,55.609627016666664,Goal,Saint-\u00c9tienne
2H,55.67062705,Goal,Strasbourg
2H,61.48652665,Yellow_Card,Saint-\u00c9tienne
2H,62.24629731666666,Goal,Strasbourg
2H,62.29038055,Goal,Saint-\u00c9tienne
2H,64.3772087,Yellow_Card,Strasbourg
2H,81.40183916666666,Yellow_Card,Saint-\u00c9tienne
1H,11.464309233333333,Goal,Troyes
1H,11.50769975,Goal,Angers
1H,17.392432433333333,Yellow_Card,Troyes
1H,42.92086011666667,Yellow_Card,Angers
1H,44.8677576,Yellow_Card,Angers
1H,47.53046685,Goal,Troyes
1H,47.57080668333333,Goal,Angers
2H,61.059989166666675,Yellow_Card,Angers
2H,63.1124605,Yellow_Card,Troyes
2H,81.88028025,Yellow_Card,Angers
2H,83.542625,Goal,Angers
1H,2.4824074166666663,Goal,Amiens SC
1H,2.5162221,Goal,Dijon
1H,14.262012266666666,Goal,Dijon
1H,14.298117883333333,Goal,Amiens SC
2H,49.515612866666665,Goal,Amiens SC
2H,49.556764183333335,Goal,Dijon
2H,77.03506328333333,Yellow_Card,Dijon
2H,87.83926078333334,Yellow_Card,Dijon
1H,36.54460591666667,Goal,Angers
1H,36.5919921,Goal,Rennes
1H,41.90898861666667,Yellow_Card,Rennes
2H,50.124561549999996,Goal,Rennes
2H,50.13673073333334,Goal,Angers
2H,83.21926881666667,Goal,Rennes
2H,83.25245138333332,Goal,Angers
1H,4.757895916666667,Goal,Bordeaux
1H,4.778337,Goal,Saint-\u00c9tienne
1H,30.904810816666668,Goal,Bordeaux
1H,30.94267565,Goal,Saint-\u00c9tienne
1H,33.21922526666666,Yellow_Card,Bordeaux
1H,37.1572762,Yellow_Card,Saint-\u00c9tienne
2H,56.44294601666667,Goal,Bordeaux
2H,56.462345416666665,Goal,Saint-\u00c9tienne
2H,63.67015116666666,Yellow_Card,Saint-\u00c9tienne
1H,30.6890872,Yellow_Card,Montpellier
2H,59.929752683333334,Yellow_Card,Montpellier
2H,90.66367178333334,Yellow_Card,Guingamp
2H,92.76062976666667,Yellow_Card,Montpellier
1H,20.2153311,Goal,Lille
1H,20.255358183333332,Goal,Olympique Lyonnais
1H,35.16643888333333,Goal,Olympique Lyonnais
1H,35.16840943333333,Goal,Lille
1H,39.2408674,Goal,Lille
1H,39.27987926666666,Goal,Olympique Lyonnais
2H,45.60652091666667,Yellow_Card,Lille
1H,14.375405999999998,Yellow_Card,Metz
1H,17.414931966666664,Goal,Olympique Marseille
1H,17.455185983333333,Goal,Metz
1H,35.45570331666667,Goal,Olympique Marseille
1H,35.48199221666666,Goal,Metz
2H,70.70708836666665,Goal,Olympique Marseille
2H,70.74154223333333,Goal,Metz
2H,92.00415331666667,Goal,Nantes
2H,92.04359155,Goal,Monaco
2H,58.834059499999995,Yellow_Card,Troyes
2H,72.24444081666667,Goal,PSG
2H,72.2967988,Goal,Troyes
2H,89.80754535,Goal,PSG
2H,89.84989865,Goal,Troyes
1H,42.593686966666674,Yellow_Card,Caen
2H,50.614130616666664,Yellow_Card,Caen
2H,79.67262803333332,Yellow_Card,Strasbourg
1H,2.29565055,Goal,Toulouse
1H,2.3153843500000004,Goal,Nice
1H,28.002591783333333,Yellow_Card,Toulouse
1H,35.85645598333333,Yellow_Card,Nice
2H,47.32426186666667,Yellow_Card,Nice
2H,57.39280923333333,Yellow_Card,Nice
2H,74.87742071666666,Yellow_Card,Toulouse
2H,78.61728036666668,Red_Card,Toulouse
2H,79.85405413333334,Goal,Nice
2H,79.87130143333334,Goal,Toulouse
2H,89.38109375,Yellow_Card,Toulouse
2H,90.89303193333333,Goal,Nice
2H,90.91740123333334,Goal,Toulouse
1H,9.453895999999999,Goal,Olympique Lyonnais
1H,9.499842583333333,Goal,Caen
1H,35.80148503333333,Yellow_Card,Olympique Lyonnais
2H,53.17358393333333,Goal,Olympique Lyonnais
2H,53.23495533333333,Goal,Caen
